author_i,year,high_sim_count,avg_similarity,trend
28971,2005,5,.86865205,4
28972,2014,1,.92564476,
28973,1979,2,.88207734,
28973,1980,3,.87668973,1
28973,1981,3,.89541841,0
28973,1982,1,.91393566,-2
28973,1983,1,.85963702,0
28973,1985,1,.87149072,
28973,1986,1,.89621663,0
28974,1985,1,.92966628,
28974,1987,8,.89531815,
28975,2020,1,.85568297,
28977,1998,1,.91195089,
28977,1999,1,.93128026,0
28977,2013,2,.87154627,
28978,2017,1,.85380435,
28978,2018,1,.93580568,0
28978,2020,1,.86097205,
28983,2008,2,.88743687,
28983,2009,4,.87562495,2
28983,2012,1,.85219991,
28983,2013,1,.89299703,0
28983,2015,1,.87531924,
28995,1981,1,.86526567,
28995,1985,4,.86295474,
28995,1990,1,.91199034,
28995,2018,1,.85179436,
28996,1974,3,.86610335,
28999,2015,1,.85146803,
29002,1992,2,.88385034,
29002,1994,1,.91400206,
29002,2000,1,.88730383,
29002,2004,1,.90794897,
29002,2006,1,.88936704,
29002,2007,22,.87661725,21
29002,2008,4,.88333911,-18
29002,2009,6,.86841655,2
29002,2010,3,.89753252,-3
29002,2011,1,.85741818,-2
29002,2015,1,.88085663,
29002,2017,1,.87637991,
29002,2019,1,.86228043,
29002,2020,2,.88015348,1
29004,2000,3,.90521771,
29004,2011,1,.91979295,
29004,2015,2,.91873145,
29005,1983,1,.86787009,
29010,1994,1,.86002779,
29010,2004,1,.95175344,
29014,2012,1,.9213587,
29014,2015,1,.89354378,
29014,2018,1,.87715423,
29027,2012,1,.92031908,
29028,1999,1,.90251684,
29028,2001,1,.93603158,
29031,1990,1,.87720037,
29031,1991,1,.89863193,0
29031,1993,1,.87408018,
29031,1994,1,.90542465,0
29031,2001,1,.86231411,
29034,2016,1,.88556361,
29038,2016,4,.88260198,
29049,1986,1,.89347661,
29049,1999,1,.93515861,
29049,2007,1,.86855328,
29049,2014,1,.87288368,
29073,1996,1,.96198732,
29073,1998,1,.85926694,
29073,2006,2,.94362128,
29079,2017,1,.86071062,
29083,2021,1,.87496978,
29094,2017,1,.86026013,
29119,2014,1,.95812893,
29149,2007,12,.90034455,
29149,2011,8,.89643431,
29149,2014,1,.89087653,
29158,2015,1,.8721683,
29160,1987,1,.85510236,
29160,1989,1,.90396208,
29163,2020,2,.87661636,
29175,1983,1,.85188431,
29175,1984,3,.88016164,2
29175,1985,1,.85094655,-2
29175,1996,1,.89382994,
29175,1997,1,.93728876,0
29176,1979,11,.87557817,
29176,1980,15,.87362683,4
29176,1981,3,.90620297,-12
29176,1982,4,.87279874,1
29176,1983,1,.85956651,-3
29176,1984,2,.89752448,1
29176,1986,4,.87101376,
29176,1988,5,.87769943,
29176,1989,7,.90081799,2
29176,1990,12,.88285142,5
29176,1992,1,.87834293,
29176,1993,2,.88983321,1
29176,1994,2,.91377884,0
29176,1996,1,.85047972,
29176,2000,1,.87760389,
29176,2002,1,.91729999,
29176,2007,7,.90327096,
29176,2008,3,.89982057,-4
29176,2009,4,.87695563,1
29176,2010,1,.9026072,-3
29176,2011,1,.9395746,0
29176,2020,1,.8665278,
29177,1984,1,.86592758,
29177,1985,1,.88967478,0
29177,1986,1,.86355221,0
29177,1987,1,.89651579,0
29177,1988,1,.86490893,0
29177,1989,1,.92291307,0
29177,2009,4,.87202823,
29181,2012,1,.85530323,
29189,2003,1,.88658488,
29191,1998,1,.93478942,
29192,1985,1,.86784476,
29193,1984,1,.90818346,
29193,2010,10,.88306421,
29193,2011,1,.88957059,-9
29193,2012,1,.87290967,0
29193,2013,3,.86411726,2
29193,2015,8,.8784548,
29193,2017,3,.88464177,
29193,2018,1,.86313093,-2
29193,2019,1,.86635798,0
29200,1980,1,.8843894,
29200,1984,4,.86401296,
29200,1987,2,.90002954,
29203,2010,1,.85370308,
29204,2007,1,.88797593,
29207,2007,1,.86013782,
29215,1988,1,.87322688,
29215,1991,2,.87986326,
29215,1993,1,.90512753,
29215,2013,1,.87223613,
29215,2019,1,.86661017,
29217,1994,1,.86588031,
29217,2004,1,.95268512,
29217,2011,1,.92414176,
29217,2012,1,.88708496,0
29217,2013,1,.92593944,0
29217,2016,1,.86014968,
29217,2019,1,.88565552,
29217,2020,3,.92379755,2
29218,1986,3,.8768416,
29218,1987,3,.87467182,0
29218,1989,1,.86349291,
29218,1990,1,.87104392,0
29218,1991,1,.90420055,0
29218,1993,1,.85531884,
29218,1994,1,.853742,0
29218,1998,1,.85942751,
29218,1999,1,.85520393,0
29218,2004,6,.88148826,
29218,2007,4,.87816215,
29218,2009,5,.88386446,
29218,2010,4,.87601829,-1
29218,2012,1,.85969591,
29218,2014,2,.85766184,
29218,2017,2,.91438365,
29224,1980,2,.85512698,
29224,1981,5,.87233537,3
29224,1982,1,.86321968,-4
29224,1985,4,.8877098,
29224,1986,1,.91291749,-3
29224,1989,2,.87427944,
29224,1990,1,.91546243,-1
29224,1993,1,.91741896,
29224,1994,1,.91055471,0
29226,1994,1,.87275708,
29226,2005,1,.89526141,
29232,1994,1,.86875606,
29233,1991,1,.85675448,
29233,1993,1,.85091805,
29233,1996,2,.86893976,
29233,1998,1,.93669337,
29235,2007,2,.86729467,
29241,1979,14,.88050306,
29241,1980,13,.87322801,-1
29241,1981,2,.89019907,-11
29241,1983,1,.89222366,
29241,1984,2,.88169634,1
29241,1986,1,.90332872,
29241,2005,1,.8505215,
29244,2010,1,.87404186,
29247,1977,2,.88842601,
29247,1978,1,.88851714,-1
29247,1979,1,.85928416,0
29247,1982,3,.87661529,
29247,2005,6,.8786366,
29247,2009,1,.87020028,
29247,2015,1,.87099934,
29248,2017,4,.88785058,
29248,2018,1,.9127264,-3
29253,2021,1,.93419826,
29255,1994,1,.90981019,
29257,2018,1,.88475186,
29258,1983,7,.88017517,
29258,1985,9,.86857021,
29258,1986,1,.89165556,-8
29258,1987,3,.87590206,2
29258,1989,1,.87905133,
29258,1991,1,.86156881,
29258,1992,1,.85483783,0
29258,1994,1,.91900414,
29258,1997,1,.90251511,
29258,1999,1,.92538846,
29258,2004,1,.92635071,
29258,2008,1,.89403975,
29258,2010,1,.90658021,
29261,2004,1,.90889585,
29261,2005,2,.86605382,1
29266,1985,1,.86515254,
29266,1987,1,.86634916,
29266,1989,2,.88509339,
29266,2000,1,.88033569,
29266,2008,1,.95522439,
29266,2013,1,.91635811,
29266,2015,1,.87489957,
29271,2007,1,.92092419,
29271,2014,1,.90840602,
29272,2012,2,.86263239,
29272,2015,1,.90234518,
29272,2017,1,.87666237,
29273,1990,1,.90589833,
29273,2001,3,.86759436,
29273,2002,4,.8966127,1
29273,2003,1,.89554882,-3
29273,2004,1,.94275284,0
29273,2006,1,.86681592,
29273,2009,1,.88155383,
29273,2010,2,.86147249,1
29273,2012,2,.90676141,
29273,2013,1,.92319775,-1
29273,2015,1,.87710977,
29273,2016,1,.85225761,0
29273,2018,2,.87440461,
29275,2004,3,.87569463,
29276,1982,2,.86212254,
29276,1983,3,.86459124,1
29276,1987,7,.8783139,
29276,1989,2,.89836645,
29276,1990,1,.87247413,-1
29276,2002,1,.91039479,
29276,2005,1,.89132494,
29278,2012,1,.86356306,
29279,2018,2,.86419523,
29280,1988,1,.85939634,
29287,2019,1,.90780163,
29291,2015,1,.89912474,
29291,2016,2,.87321687,1
29294,1975,2,.86258739,
29294,1976,16,.88217914,14
29294,1977,5,.86774123,-11
29294,1980,2,.87749028,
29294,1982,1,.92175853,
29294,1986,20,.8800332,
29294,1987,11,.87944734,-9
29294,1988,7,.87620538,-4
29294,1989,1,.88955891,-6
29294,1994,7,.90026325,
29294,1995,1,.85008788,-6
29294,1997,5,.88064218,
29294,1999,4,.88621086,
29294,2000,2,.86900067,-2
29294,2001,1,.94315207,-1
29294,2002,1,.85300857,0
29296,1983,1,.86342865,
29299,1993,1,.86664808,
29299,2008,1,.87354052,
29299,2011,1,.87725675,
29299,2016,1,.86434346,
29305,1983,2,.85851723,
29305,1985,2,.89787686,
29305,1987,1,.89183795,
29305,1991,2,.86541915,
29305,1998,1,.88506675,
29305,2004,1,.89030379,
29305,2006,1,.85862041,
29305,2010,1,.88299489,
29305,2011,2,.89774102,1
29305,2013,1,.87625968,
29310,2018,1,.87045789,
29310,2021,1,.9422493,
29311,2011,1,.87791735,
29313,1982,2,.88499093,
29313,1984,1,.96041834,
29313,1987,1,.93633294,
29313,1988,1,.85939634,0
29313,1989,1,.93121088,0
29317,2005,1,.85930765,
29317,2007,1,.9218452,
29317,2011,1,.88502753,
29320,1984,1,.87469989,
29320,1985,1,.91529512,0
29322,1981,1,.94196653,
29328,1988,2,.86088693,
29328,1990,1,.85813683,
29328,1996,1,.86253208,
29328,2002,2,.87958068,
29328,2006,1,.85961437,
29328,2009,1,.85562003,
29328,2015,4,.8754524,
29328,2016,1,.88461852,-3
29328,2020,1,.96684241,
29329,2002,1,.88830793,
29333,2010,6,.88281947,
29333,2011,2,.87251586,-4
29333,2012,3,.88639796,1
29334,2010,1,.88566464,
29336,2012,1,.88939404,
29336,2018,1,.902538,
29340,2002,1,.91194052,
29344,1983,1,.90555811,
29344,1985,1,.90501094,
29344,1986,4,.88568294,3
29344,1987,1,.86895847,-3
29344,1988,1,.88074178,0
29344,1990,4,.89788097,
29344,1992,2,.8698386,
29344,2006,5,.87556893,
29344,2009,9,.91010231,
29344,2010,13,.88922614,4
29344,2012,8,.89352399,
29344,2013,3,.93452603,-5
29344,2014,1,.87888551,-2
29344,2015,2,.89039886,1
29344,2016,1,.91126817,-1
29347,2001,1,.85855913,
29347,2006,1,.86850882,
29347,2007,1,.92653835,0
29348,1992,1,.86370897,
29348,2001,1,.92808819,
29350,2011,1,.86983097,
29350,2016,1,.88044268,
29354,1989,1,.91071451,
29363,2014,1,.88359642,
29364,2012,4,.92443717,
29364,2017,1,.8874625,
29364,2020,1,.91432118,
29371,1994,1,.90979302,
29375,1985,3,.89148653,
29377,1979,1,.85337377,
29377,1980,41,.88057458,40
29377,1981,1,.86230683,-40
29377,1982,9,.86941636,8
29377,1983,1,.85499609,-8
29377,1985,7,.89153999,
29377,1986,28,.8890211,21
29377,1987,2,.90669429,-26
29377,1988,5,.88489705,3
29377,1989,10,.88968039,5
29377,1990,2,.86998266,-8
29377,1991,1,.86969149,-1
29377,1994,1,.90084726,
29377,1996,1,.86234355,
29377,2001,1,.87722671,
29377,2007,1,.89312273,
29377,2009,1,.88344091,
29377,2017,1,.90397203,
29378,1998,1,.8824147,
29378,2004,11,.88601875,
29378,2005,4,.89372993,-7
29378,2007,2,.87734747,
29378,2008,1,.87290418,-1
29378,2009,1,.85492569,0
29378,2010,1,.85193264,0
29378,2012,1,.88433647,
29378,2014,1,.8758204,
29384,1988,3,.86694849,
29384,1990,2,.88537467,
29384,1993,6,.90509039,
29384,1994,5,.8992213,-1
29384,1996,1,.86999935,
29384,1997,2,.94131827,1
29384,1999,1,.88032168,
29384,2004,1,.87095183,
29384,2006,1,.87442464,
29384,2008,1,.87321442,
29384,2009,23,.88424081,22
29384,2011,1,.87573045,
29384,2013,4,.87845188,
29384,2015,2,.88225394,
29384,2016,2,.85829771,0
29384,2018,1,.91256785,
29385,1991,1,.87634099,
29385,1994,1,.88314462,
29385,1995,1,.88403243,0
29385,1997,2,.88523412,
29385,1998,1,.8805961,-1
29385,1999,1,.86014229,0
29385,2000,1,.88112909,0
29385,2008,1,.86836612,
29385,2010,1,.88453662,
29385,2011,1,.95226049,0
29385,2012,2,.89560056,1
29385,2014,2,.89873725,
29385,2015,1,.88998616,-1
29385,2017,1,.86893475,
29386,2010,4,.8926025,
29386,2012,4,.89740008,
29386,2015,2,.87173998,
29386,2018,1,.87715423,
29388,2012,1,.93840462,
29389,1997,1,.86011899,
29391,1980,1,.93107015,
29391,1984,1,.89493328,
29394,2005,1,.88824534,
29395,1988,1,.91791803,
29397,2004,1,.89559495,
29397,2008,1,.90764606,
29397,2011,1,.86374354,
29397,2013,1,.88603044,
29397,2014,1,.89234507,0
29397,2015,4,.88945299,3
29398,2011,1,.88221169,
29398,2020,1,.85219175,
29401,2012,1,.87156075,
29404,2013,1,.8683306,
29405,1987,1,.87051487,
29405,1989,4,.9059453,
29406,1999,1,.85813963,
29407,1999,1,.87682486,
29407,2004,1,.86308813,
29408,1986,1,.8529985,
29408,1987,1,.88770801,0
29408,1988,2,.87456191,1
29408,1989,1,.87252152,-1
29408,1991,2,.87857717,
29408,1993,2,.86422157,
29408,1996,4,.88256621,
29408,1997,1,.87181437,-3
29408,1998,1,.88482755,0
29408,1999,2,.88655221,1
29408,2009,1,.8629455,
29408,2010,2,.86464417,1
29408,2011,1,.8906554,-1
29408,2015,1,.87251353,
29412,2005,1,.93485993,
29412,2009,1,.89814162,
29412,2013,1,.8788023,
29414,1975,1,.85486388,
29422,2003,1,.88992131,
29428,2010,1,.86101401,
29428,2013,1,.91712445,
29432,2020,1,.85848808,
29434,1998,1,.91822386,
29434,1999,1,.91440022,0
29434,2004,2,.85555482,
29434,2010,1,.91834313,
29434,2012,2,.86723477,
29434,2016,1,.85046726,
29450,2004,1,.87203336,
29450,2007,1,.87993479,
29450,2010,1,.88360155,
29452,2006,3,.88639736,
29453,1994,1,.86087525,
29453,1999,1,.8748185,
29453,2007,1,.86510921,
29453,2010,1,.86049914,
29457,1999,2,.87403744,
29457,2001,1,.92570198,
29457,2004,2,.87567914,
29457,2005,8,.87866652,6
29457,2006,1,.89238143,-7
29457,2007,1,.91802931,0
29457,2010,1,.90980381,
29457,2012,2,.90032113,
29457,2013,1,.86758739,-1
29457,2014,1,.85018051,0
29457,2016,1,.89020276,
29457,2020,1,.91242373,
29469,1997,1,.9093895,
29469,1998,1,.88164967,0
29469,2005,1,.86094832,
29469,2010,2,.85612708,
29469,2014,1,.86750394,
29469,2016,1,.91394711,
29469,2018,1,.86511087,
29473,2006,1,.86711186,
29473,2011,1,.89905632,
29477,2008,4,.88146663,
29477,2010,2,.86775827,
29477,2012,1,.87872195,
29477,2013,2,.86711335,1
29477,2016,1,.87818205,
29477,2020,1,.90381515,
29479,2013,1,.89119959,
29479,2015,1,.85262501,
29479,2017,1,.89927912,
29479,2020,1,.92335558,
29481,1990,3,.89591771,
29481,1992,1,.88600564,
29481,1997,1,.85859048,
29482,2002,1,.94609463,
29482,2004,3,.87865764,
29482,2005,12,.88358837,9
29482,2007,1,.86696947,
29482,2012,2,.87343431,
29482,2014,1,.89869243,
29484,1996,1,.87542069,
29506,2012,3,.90828389,
29506,2014,1,.86647964,
29506,2016,1,.87842315,
29509,2020,1,.85783422,
29510,2009,1,.88227004,
29516,1990,2,.88150275,
29516,1993,1,.85206592,
29523,2015,1,.87746131,
29530,2010,3,.88707906,
29532,2009,1,.8676883,
29532,2010,1,.94006646,0
29532,2012,1,.88205802,
29532,2013,1,.93950355,0
29532,2015,1,.91629231,
29534,2007,1,.87551123,
29540,2020,1,.88416743,
29547,2011,1,.89396167,
29547,2012,2,.90955222,1
29548,2004,1,.90893352,
29549,2006,1,.8764348,
29551,2006,1,.86245668,
29551,2007,4,.87037051,3
29551,2009,6,.88101381,
29551,2010,1,.88147342,-5
29551,2011,5,.87071568,4
29551,2012,4,.86715335,-1
29551,2013,1,.95463645,-3
29551,2016,1,.85945785,
29551,2017,2,.89781457,1
29554,1979,3,.88057959,
29554,1980,4,.8791756,1
29554,1981,12,.87245548,8
29554,1983,1,.87322676,
29554,1985,6,.86973596,
29554,1986,1,.85790217,-5
29554,1987,2,.87813127,1
29554,1990,4,.89405656,
29554,1991,1,.94856071,-3
29554,1992,2,.89864397,1
29554,1994,1,.90635347,
29554,1996,3,.86785138,
29554,1999,2,.8634932,
29554,2002,3,.88002485,
29554,2003,2,.8641324,-1
29554,2005,1,.96541762,
29557,2010,1,.87040025,
29560,2009,1,.89583772,
29572,2008,1,.89512491,
29573,1983,2,.91806966,
29573,1985,1,.89587879,
29574,2013,1,.85899526,
29574,2016,1,.87052065,
29574,2017,1,.88504988,0
29584,2001,1,.85332692,
29584,2005,1,.87627137,
29587,2013,1,.91151059,
29598,1993,5,.88306308,
29598,1994,3,.85751796,-2
29598,1996,5,.90095574,
29598,1998,1,.85422993,
29598,2005,2,.90720093,
29598,2008,2,.860695,
29598,2015,1,.86051887,
29599,2003,1,.86528063,
29599,2005,1,.85856652,
29599,2006,1,.87753844,0
29599,2009,2,.90135372,
29599,2010,10,.88617539,8
29599,2011,4,.88034916,-6
29599,2013,1,.91880596,
29603,2012,1,.85430568,
29605,2012,2,.8734169,
29605,2015,1,.86498106,
29619,2015,1,.89707363,
29619,2016,1,.8645243,0
29619,2017,1,.88043249,0
29623,2005,1,.85417867,
29623,2006,1,.86268067,0
29624,1997,2,.88563728,
29624,1999,1,.87213826,
29624,2006,2,.89232767,
29624,2009,2,.86508071,
29624,2011,1,.8529675,
29624,2012,1,.86877245,0
29624,2015,2,.87926114,
29624,2019,1,.87346727,
29634,2012,1,.87394702,
29634,2013,1,.94628555,0
29645,2006,3,.92015994,
29653,2006,1,.8837797,
29653,2008,1,.883959,
29653,2010,3,.87573552,
29653,2013,2,.88987494,
29653,2015,1,.88142633,
29653,2018,1,.85762656,
29657,2017,1,.85861248,
29658,2015,1,.87719595,
29663,2004,1,.90618658,
29664,1981,2,.89163148,
29664,1983,1,.87406868,
29664,1985,1,.91470611,
29664,1991,1,.86397368,
29664,1992,1,.86099732,0
29664,2002,1,.87286007,
29664,2004,4,.86885858,
29664,2006,1,.85272086,
29664,2015,1,.88210368,
29666,1998,1,.88939303,
29667,2007,4,.91903263,
29667,2010,1,.90513945,
29669,1989,4,.87411845,
29671,2006,2,.90879369,
29671,2009,1,.8955853,
29671,2013,1,.89715976,
29671,2017,1,.88722205,
29672,2009,1,.86262906,
29679,1997,1,.89348435,
29679,2001,1,.85663736,
29679,2002,1,.87563121,0
29682,2016,1,.86503422,
29685,2009,1,.87881875,
29694,2010,1,.85893941,
29704,2004,1,.86163318,
29713,2015,1,.89114648,
29722,2007,1,.86111748,
29722,2013,1,.86605579,
29722,2015,2,.90724838,
29722,2017,1,.95772004,
29722,2020,1,.89396417,
29725,2014,1,.88999116,
29725,2016,1,.95435715,
29728,1987,6,.87592757,
29728,1991,2,.9316026,
29728,1994,1,.92853951,
29728,2000,1,.87831497,
29732,2009,1,.87521613,
29736,2006,2,.87076563,
29737,1999,1,.92925489,
29747,2002,5,.88840789,
29747,2003,4,.89073664,-1
29747,2004,9,.8749463,5
29747,2005,4,.87621278,-5
29747,2008,1,.85735184,
29747,2009,1,.91420996,0
29747,2011,1,.85735857,
29747,2012,1,.87567735,0
29747,2014,1,.88598347,
29747,2015,1,.91723061,0
29747,2016,1,.92075622,0
29751,2004,2,.86583221,
29769,2013,1,.9302218,
29800,1991,1,.93011808,
29806,2009,2,.92961472,
29818,2015,1,.85096866,
29822,1980,30,.89035892,
29822,1981,1,.87979728,-29
29822,1984,7,.88167334,
29822,1985,20,.87652153,13
29822,1986,9,.89913172,-11
29822,1987,16,.88048476,7
29822,1988,4,.86794829,-12
29822,1989,4,.87653816,0
29822,1990,1,.87499648,-3
29822,1991,1,.87224609,0
29824,2012,1,.85100228,
29824,2015,1,.90234518,
29829,2017,1,.85861248,
29832,2006,1,.86059821,
29832,2010,2,.89359415,
29832,2011,3,.8890903,1
29832,2013,1,.85179263,
29833,2007,3,.88901985,
29833,2011,1,.90176427,
29833,2014,1,.87243229,
29833,2016,1,.88044268,
29833,2018,1,.88465798,
29833,2020,1,.85457349,
29834,2017,1,.8874625,
29838,2007,1,.8595838,
29841,2014,1,.86989379,
29848,2014,1,.88012153,
29851,2009,1,.85406387,
29876,2021,2,.86943406,
29878,2008,1,.89988631,
29892,2012,1,.87998378,
29903,2017,1,.8852309,
29918,1985,1,.86369002,
29918,1987,1,.90201628,
29918,1989,1,.85442901,
29918,1993,3,.88009936,
29918,1994,2,.87262332,-1
29918,1996,1,.87956899,
29918,2000,1,.86034501,
29918,2004,1,.93212789,
29918,2010,1,.8765046,
29918,2013,1,.88143849,
29918,2016,1,.9204123,
29920,2002,1,.89467853,
29920,2005,1,.85558474,
29926,2012,1,.93510067,
29933,2009,1,.86256385,
29933,2015,1,.85885322,
29933,2016,1,.87739748,0
29941,1994,1,.8619324,
29962,2015,1,.8636449,
29967,2011,1,.85882151,
29969,2011,1,.8605569,
29970,2013,1,.87185585,
29972,2015,1,.871364,
29972,2018,1,.85762656,
29974,2008,2,.88381648,
29974,2016,1,.86266655,
29977,2017,1,.8629148,
29982,2007,1,.86162287,
29983,2011,1,.86192536,
29983,2015,1,.86219519,
29983,2017,1,.8826884,
29983,2019,1,.88323414,
29983,2021,1,.86243802,
29983,2022,1,.85524529,0
29989,2009,1,.87077951,
29995,2007,1,.90152192,
30004,2018,1,.89838064,
30011,2018,1,.85338688,
30061,2020,1,.8655051,
30072,2008,1,.85306865,
30072,2013,1,.86881649,
30076,2003,1,.94351685,
30076,2004,1,.86251974,0
30088,2021,2,.86644387,
30124,2007,1,.86328661,
30137,2013,1,.86999255,
30145,2015,1,.90698373,
30145,2020,1,.86766714,
30161,2016,1,.89076841,
30182,2010,1,.86142051,
30182,2012,1,.88778591,
30182,2017,1,.85829443,
30191,2015,1,.85316819,
30193,2020,1,.87886959,
30202,2005,1,.88204426,
30209,2009,1,.85782385,
30222,2010,1,.88566464,
30229,2011,1,.88221169,
30237,1985,2,.87147892,
30237,1987,1,.85223079,
30248,2009,1,.92240953,
30251,2020,2,.90822262,
30255,2008,1,.86249697,
30266,2018,1,.8675462,
30269,2019,1,.86058342,
30271,2010,1,.85671687,
30273,2017,1,.89802009,
30275,2013,1,.95156741,
30276,2017,1,.87931752,
30276,2018,1,.87010849,0
30293,2008,1,.88180053,
30293,2010,1,.86942923,
30293,2020,1,.90381515,
30294,2017,1,.89988053,
30301,2010,2,.85486162,
30301,2011,1,.85252011,-1
30301,2012,1,.90446174,0
30302,1994,6,.89058679,
30302,1997,1,.90164644,
30302,1998,1,.86962652,0
30302,2000,1,.92665899,
30302,2004,1,.8780759,
30302,2007,1,.85039294,
30302,2008,1,.92300832,0
30302,2011,1,.85702479,
30312,2021,1,.94811708,
30317,2004,1,.89235729,
30324,2018,1,.8900643,
30340,1990,1,.91812056,
30340,1992,1,.85901451,
30340,2002,1,.8865419,
30345,2017,1,.90064394,
30349,1997,1,.94584048,
30349,2003,1,.91320395,
30349,2004,6,.88252842,5
30349,2005,1,.89958322,-5
30349,2007,1,.92488027,
30349,2008,1,.86054546,0
30349,2012,1,.85641444,
30349,2013,1,.85681707,0
30349,2014,2,.89854491,1
30349,2015,3,.89610308,1
30349,2017,1,.86447275,
30349,2020,1,.88925183,
30351,2020,1,.87006295,
30352,2004,1,.85005832,
30352,2008,1,.87654626,
30352,2013,1,.92319775,
30378,1980,1,.88294828,
30378,1981,1,.85090148,0
30378,1982,2,.89654058,1
30378,1985,1,.89249688,
30378,1992,1,.85471058,
30381,2013,1,.86165214,
30381,2016,1,.87615651,
30411,2016,4,.88315952,
30412,1983,1,.90006691,
30412,1985,2,.92139459,
30417,1997,1,.91273874,
30417,2006,1,.93870205,
30434,2016,1,.86434346,
30436,2008,1,.91958559,
30447,2018,1,.86107004,
30482,2004,1,.86491412,
30485,2015,1,.88755953,
30485,2017,1,.92042452,
30485,2021,1,.85496283,
30493,2015,1,.88507408,
30494,1998,1,.90119892,
30494,1999,2,.92431635,1
30494,2000,4,.87158298,2
30494,2002,3,.86409843,
30494,2004,2,.9447065,
30494,2006,1,.87100899,
30494,2011,1,.8605569,
30495,1999,1,.89019614,
30496,2004,16,.87681675,
30504,2022,1,.86824977,
30515,2015,1,.90176266,
30516,2018,1,.90028334,
30521,2015,1,.90861845,
30523,2013,2,.88002765,
30523,2016,1,.91799283,
30523,2019,1,.86406374,
30543,2013,1,.85330349,
30554,2014,1,.901595,
30554,2015,1,.85167903,0
30554,2018,2,.88787496,
30554,2019,1,.8699829,-1
30560,2020,1,.8655051,
30563,1996,2,.89617717,
30563,2007,9,.90641177,
30563,2009,1,.85784376,
30563,2011,1,.86030215,
30563,2020,1,.91992784,
30573,2011,1,.89473104,
30573,2013,1,.89753646,
30577,1999,1,.89832175,
30577,2005,1,.86837268,
30577,2006,1,.89854592,0
30577,2009,1,.85512608,
30577,2010,1,.88351071,0
30577,2014,1,.86941314,
30577,2015,1,.85456538,0
30577,2016,1,.91730177,0
30580,2015,1,.89146876,
30581,2013,1,.93013209,
30581,2014,1,.89174598,0
30596,2016,1,.86014968,
30598,2011,1,.85460067,
30598,2012,1,.85375875,0
30598,2013,1,.91846859,0
30598,2014,1,.89589459,0
30598,2016,2,.89573646,
30602,2014,1,.87133271,
30616,2011,1,.87916225,
30616,2013,1,.87134969,
30616,2019,1,.9101218,
30616,2020,1,.90946043,0
30619,2012,1,.88149464,
30623,2015,2,.89589167,
30623,2018,2,.89982831,
30623,2022,1,.87151861,
30634,1993,1,.86749804,
30634,2017,1,.94186056,
30638,1994,1,.88416195,
30638,1996,1,.91530871,
30664,2014,1,.86117625,
30669,2017,1,.87270117,
30676,2020,1,.85458624,
30681,2009,1,.86673927,
30700,2000,1,.94952393,
30700,2004,10,.9027136,
30700,2005,7,.890396,-3
30700,2019,1,.86917818,
30702,2017,1,.86483312,
30702,2020,3,.86927295,
30708,1996,1,.89144361,
30709,2008,6,.88936341,
30709,2009,1,.86941862,-5
30709,2011,1,.85428905,
30709,2013,1,.85660493,
30709,2015,1,.86729908,
30709,2016,1,.86093307,0
30711,2006,1,.867661,
30726,2009,1,.87811196,
30726,2011,3,.86468977,
30726,2012,2,.91764915,-1
30726,2013,1,.87950063,-1
30726,2015,1,.87578386,
30726,2016,1,.87842315,0
30726,2019,1,.86711586,
30732,2010,1,.89002788,
30732,2013,1,.86079276,
30732,2015,1,.85333335,
30732,2021,1,.89028198,
30734,2018,1,.85799599,
30747,2020,1,.95165944,
30748,2010,1,.88327891,
30750,1993,1,.8646127,
30750,2007,1,.91200447,
30755,2000,1,.85555393,
30755,2005,3,.87401044,
30755,2006,1,.87492973,-2
30755,2007,1,.85260123,0
30755,2012,1,.92174876,
30755,2017,1,.93113053,
30758,1997,1,.91352159,
30758,1998,1,.88190472,0
30758,2004,2,.8685981,
30758,2016,1,.85870409,
30762,1998,1,.86185747,
30762,2004,5,.88220221,
30762,2007,2,.87749642,
30762,2008,1,.87541908,-1
30762,2009,1,.89387089,0
30770,2011,1,.8616339,
30796,2017,1,.85524559,
30804,2005,1,.90450662,
30829,2017,1,.86283827,
30831,1983,41,.87983292,
30831,1984,21,.8795259,-20
30831,1985,41,.87915725,20
30831,1986,18,.88279563,-23
30831,1987,27,.89414203,9
30831,1988,30,.87738752,3
30831,1989,14,.88374752,-16
30831,1990,5,.86962634,-9
30831,1991,3,.91282362,-2
30831,1992,12,.89114815,9
30831,1993,19,.88845301,7
30831,1996,15,.88781512,
30831,1997,10,.88233423,-5
30831,1998,25,.88401169,15
30831,1999,14,.88950419,-11
30831,2000,1,.92182052,-13
30831,2001,11,.89579648,10
30831,2002,3,.87875336,-8
30831,2003,2,.87710053,-1
30831,2004,28,.90098846,26
30831,2005,31,.88646299,3
30831,2006,25,.88744736,-6
30831,2007,15,.88451684,-10
30831,2008,7,.88640422,-8
30831,2009,1,.85218322,-6
30831,2011,5,.89349675,
30831,2012,2,.88527876,-3
30831,2015,3,.87393069,
30831,2017,2,.89342588,
30831,2018,1,.87821412,-1
30837,2018,1,.87196565,
30838,2013,1,.87185585,
30838,2014,2,.89081728,1
30838,2016,1,.95435715,
30838,2019,1,.85667002,
30841,2020,1,.89113766,
30845,2020,1,.94192934,
30850,2013,1,.87185585,
30850,2018,1,.89128017,
30866,2017,1,.87377656,
30871,2018,1,.86604625,
30879,2019,1,.86713099,
30887,2012,2,.91837311,
30892,2005,3,.86488593,
30892,2006,3,.86168253,0
